,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,SUBLOCALITY,LATITUDE,LONGITUDE,BEDS_BATH_RATIO,SQFT_BEDS_RATIO,SQFT_BATH_RATIO,SQFT For TotalRooms,LOCATION_SIZE,Distance_to_center
4274,2,1850000,1,1.0,703.0,11,40.7328142,-73.995445,1.0,703.0,703.0,351.5,-2118872.0271204174,5283.577139723415
4275,2,1395000,1,2.0,1220.0,11,40.707729,-74.0097327,0.5,1220.0,610.0,406.6666666666667,-3675577.133379127,8321.55651645449
4281,7,849000,3,3.0,1656.0,9,40.6359565,-73.8946343,1.0,552.0,552.0,276.0,-4972602.264117033,16929.935495542286
4284,11,549999,3,2.3738608579684373,1652.0,19,40.6016923,-74.0869707,1.2637640449438203,550.6666666666666,695.912734082397,307.41398850146834,-4969309.152646451,21763.89085583692
4292,2,695000,2,1.0,959.0,11,40.7897507,-73.9487257,2.0,479.5,959.0,319.6666666666667,-2892679.73236437,2394.3361242400224
4297,0,1995000,2,2.0,1700.0,11,40.7724058,-73.9797157,1.0,850.0,850.0,425.0,-5127762.682131353,851.555585671455
4298,2,655000,3,2.0,2184.207862,13,40.7536461,-73.8313843,1.5,728.0692873333334,1092.103931,436.8415724,-6572058.90090657,12060.221996161654
4302,0,750000,1,1.0,750.0,11,40.7840294,-73.9767127,1.0,750.0,750.0,375.0,-2262801.319254115,935.2340487789983
4303,12,1495000,5,3.0,2184.207862,9,40.6954487,-73.9217306,1.6666666666666667,436.8415724,728.0692873333334,273.02598275,-6570704.448738075,9951.676334070013
4306,12,1999000,4,2.0,2487.0,9,40.6353046,-73.9698484,2.0,621.75,1243.5,414.5,-7475393.067202209,15720.272535760405
4309,4,368888,2,1.0,540.0,16,40.5740408,-74.0931899,2.0,270.0,540.0,180.0,-1623380.4594025637,24765.22851133586
4313,0,458000,2,2.0,2184.207862,13,40.7566557,-73.8232967,1.0,1092.103931,1092.103931,546.0519655,-6571824.271999632,12663.26292465889
4315,7,949900,3,2.0,1940.0,9,40.6006625,-73.9808106,1.5,646.6666666666666,970.0,388.0,-5827119.649935223,19588.156137848186
4316,7,599000,3,2.0,1232.0,16,40.6338588,-74.1528287,1.5,410.6666666666667,616.0,246.4,-3712158.3834921895,22051.79772573692
4319,7,635000,3,1.0,500.0,11,40.7314129,-73.9921518,3.0,166.66666666666666,500.0,125.0,-1506902.4431626392,5330.109866574581
4320,7,1680000,5,2.0,1584.0,9,40.6255895,-73.9474055,2.5,316.8,792.0,226.28571428571428,-4758584.593645939,16920.586357856868
4321,10,1075000,5,2.0,2184.207862,14,40.6872827,-73.8604091,2.5,436.8415724,1092.103931,312.0296945714286,-6563936.352919438,13643.414811107643
4326,2,200000,3,2.3738608579684373,2184.207862,9,40.6648195,-73.9857058,1.2637640449438203,728.0692873333334,920.107787559738,406.45039380973657,-6571441.349119076,12496.81324548762
4328,7,619000,2,2.0,804.0,16,40.6250376,-74.1522209,1.0,402.0,402.0,201.0,-2421999.1567975488,22734.623457545647
4329,2,1200000,3,1.0,500.0,11,40.7377431,-74.0052925,3.0,166.66666666666666,500.0,125.0,-1507404.2969526784,5189.300641769152
4331,7,1150000,3,2.0,1600.0,9,40.5851948,-73.9368737,1.5,533.3333333333334,800.0,320.0,-4801187.875227994,21488.96750557443
4333,2,2488000,2,2.0,1483.0,11,40.7114624,-74.0059409,1.0,741.5,741.5,370.75,-4468115.9891249,7815.969123968649
4335,10,1510000,5,3.0,2184.207862,9,40.6576519,-74.0019986,1.6666666666666667,436.8415724,728.0692873333334,273.02598275,-6571729.942051697,13485.051911687367
4338,10,604200,5,3.0,2000.0,9,40.6703548,-73.8767077,1.6666666666666667,400.0,666.6666666666666,250.0,-6009183.827229784,14259.722420662098
4343,10,950000,3,2.3738608579684373,2500.0,12,40.8507355,-73.9311387,1.2637640449438203,833.3333333333334,1053.1367041198503,465.2148736402366,-7550353.480618785,8902.311735641968
4346,0,2495000,3,3.0,2500.0,11,40.7751383,-73.9457867,1.0,833.3333333333334,833.3333333333334,416.6666666666667,-7537874.198487002,2156.892298283267
4348,0,595000,2,2.0,1075.0,13,40.7487647,-73.8834851,1.0,537.5,537.5,268.75,-3236460.3057725453,8022.314498850452
4349,10,850000,3,2.0,1696.0,16,40.5870716,-74.0944361,1.5,565.3333333333334,848.0,339.2,-5100340.406626343,23500.43272840459
4350,7,849990,5,3.0,2184.207862,14,40.6841541,-73.7978894,1.6666666666666667,436.8415724,728.0692873333334,273.02598275,-6557875.960702624,17871.849822062402
4351,12,799000,3,2.0,1184.0,14,40.7865794,-73.8422755,1.5,394.6666666666667,592.0,236.8,-3565940.217984791,10920.943802168389
4354,0,639000,3,1.0,1100.0,13,40.7586944,-73.9049161,3.0,366.6666666666667,1100.0,275.0,-3313494.6789752934,5938.9832835561265
4356,7,2199999,4,2.0,2848.0,16,40.5727658,-74.1401218,2.0,712.0,1424.0,474.6666666666667,-8566982.785202043,26772.127431873923
4360,0,2495000,2,2.0,2184.207862,11,40.734217,-73.9946151,1.0,1092.103931,1092.103931,546.0519655,-6583448.674455467,5112.699891738528
4362,2,720000,2,1.0,970.0,13,40.7472374,-73.9021112,2.0,485.0,970.0,323.3333333333333,-2920967.663344771,6685.251009088187
4364,2,760000,1,1.0,700.0,11,40.7636004,-73.9583523,1.0,700.0,700.0,350.0,-2110366.103579735,1818.4238448979615
4365,2,2350000,2,2.0,1628.0,11,40.7602847,-73.9668148,1.0,814.0,814.0,407.0,-4908270.923389082,1861.716084624748
4366,0,339999,1,1.0,825.0,13,40.7402133,-73.8868828,1.0,825.0,825.0,412.5,-2483388.0764088836,8186.484125365144
4367,0,220000,1,1.0,900.0,20,40.8724137,-73.8852231,1.0,900.0,900.0,450.0,-2717880.664373997,12876.752662541985
4368,2,499000,1,1.0,750.0,13,40.7409264,-73.9020731,1.0,750.0,750.0,375.0,-2258129.19073089,7058.324194977614
4369,0,445000,3,1.0,550.0,11,40.7735465,-73.9561566,3.0,183.33333333333334,550.0,137.5,-1658500.1345502601,1323.4936295552666
4370,0,299000,1,1.0,700.0,13,40.7585599,-73.87738,1.0,700.0,700.0,350.0,-2107794.9325895435,8163.681908617569
4372,2,580000,2,2.0,950.0,13,40.7440024,-73.8353772,1.0,475.0,475.0,237.5,-2857931.34654962,12012.363293568029
4374,2,995000,2,2.0,1015.0,11,40.8030984,-73.9559736,1.0,507.5,507.5,253.75,-3062897.361089631,3209.587342994486
4375,11,825000,6,2.0,2444.0,16,40.5546232,-74.1349952,3.0,407.3333333333333,1222.0,305.5,-7347927.050083414,28288.314889319143
4376,2,1525000,2,2.0,1329.0,13,40.745483,-73.954465,1.0,664.5,664.5,332.25,-4004689.51685759,3747.795959325718
4378,0,1995000,3,3.0,1800.0,11,40.7590132,-73.9612618,1.0,600.0,600.0,300.0,-5426258.48279074,2138.9213926082743
4379,0,217000,1,1.0,700.0,13,40.7126884,-73.8282495,1.0,700.0,700.0,350.0,-2104022.5619076686,13996.345917960118
4380,2,468000,1,1.0,500.0,13,40.725653,-73.8596142,1.0,500.0,500.0,250.0,-1503990.5093115363,10987.78672011015
4387,0,450000,1,1.0,1115.0,13,40.7193296,-73.8380044,1.0,1115.0,1115.0,557.5,-3352396.9525593836,12914.613253189216
4389,7,629000,3,2.0,1216.0,16,40.571871,-74.1276199,1.5,405.3333333333333,608.0,243.2,-3657115.418257717,26312.836170604616
4390,0,235000,1,1.0,660.0,20,40.881546,-73.908104,1.0,660.0,660.0,330.0,-1994175.1852761975,12816.778307858605
4391,7,485000,3,1.0,525.0,11,40.7392184,-73.9805521,3.0,175.0,525.0,131.25,-1582302.6814111012,4237.043777860629
4392,2,1588000,2,2.0,1108.0,11,40.7701201,-73.9833141,1.0,554.0,554.0,277.0,-3342069.93018835,1245.5270992196517
4393,7,2695000,2,2.0,1750.0,11,40.7388719,-73.9929549,1.0,875.0,875.0,437.5,-5275181.64455376,4581.567315182082
4394,2,585000,2,2.0,988.0,20,40.8870567,-73.908722,1.0,494.0,494.0,247.0,-2985647.1857540747,13356.02473234361
4396,2,848880,1,1.0,713.0,11,40.7496366,-73.9825832,1.0,713.0,713.0,356.5,-2149526.290032166,3152.710088381752
4397,0,268000,1,1.0,750.0,13,40.7295527,-73.8272075,1.0,750.0,750.0,375.0,-2255211.853923814,13221.791817792788
4399,2,1125000,1,1.0,743.0,12,40.7961762,-73.962094,1.0,743.0,743.0,371.5,-2241906.3698761067,2303.279078807799
4401,7,799000,3,2.0,2184.207862,14,40.7645407,-73.8683353,1.5,728.0692873333334,1092.103931,436.8415724,-6577105.849414796,8776.90522915243
4402,7,1380000,4,2.0,2520.0,9,40.6217919,-74.0343844,2.0,630.0,1260.0,420.0,-7578671.578484343,18024.206829256265
4403,0,990000,2,2.0,2184.207862,11,40.7490288,-73.9719957,1.0,1092.103931,1092.103931,546.0519655,-6583829.326970239,3074.7534976565407
4406,0,600000,2,2.0,2184.207862,20,40.8855625,-73.9143965,1.0,1092.103931,1092.103931,546.0519655,-6600745.34975576,13020.45100049862
4407,0,745000,3,2.0,2184.207862,20,40.876794,-73.9177034,1.5,728.0692873333334,1092.103931,436.8415724,-6599624.9758066805,12011.981947031294
4410,0,799000,1,1.0,950.0,11,40.7419819,-73.980516,1.0,950.0,950.0,475.0,-2863407.2016334273,3934.7758329502776
4411,4,625000,4,2.0,1650.0,16,40.6333731,-74.122092,2.0,412.5,825.0,275.0,-4969520.521661066,20382.14924673
4414,2,240000,1,1.0,800.0,19,40.6189484,-74.1071576,1.0,800.0,800.0,400.0,-2408123.848500054,20946.019914775054
4415,0,165000,1,1.0,750.0,20,40.904655,-73.9066105,1.0,750.0,750.0,375.0,-2267343.303541408,15236.246255119113
4416,10,1285000,4,2.0,2184.207862,14,40.7234054,-73.8154612,2.0,546.0519655,1092.103931,364.0346436666667,-6565765.858194005,14403.578534169657
4417,0,765000,1,2.0,1000.0,11,40.7617971,-73.9766275,0.5,1000.0,500.0,333.3333333333333,-3015420.2802972808,1713.7474632219314
4418,2,309000,2,1.0,862.0,20,40.8385018,-73.86211,2.0,431.0,862.0,287.3333333333333,-2600152.24030502,11478.179012152828
4419,10,1250000,6,3.0,3496.0,9,40.6405629,-73.9073462,2.0,582.6666666666666,1165.3333333333333,388.44444444444446,-10500711.987438064,16067.015994175616
4431,4,649999,5,3.0,2052.0,16,40.6317585,-74.0785358,1.6666666666666667,410.4,684.0,256.5,-6176399.294504686,18475.496363112903
4440,2,1850000,2,2.0,1322.0,11,40.7060214,-74.0117866,1.0,661.0,661.0,330.5,-3982822.938071603,8564.222400719511
4441,7,1288000,3,2.3738608579684373,1692.0,9,40.6091787,-73.993115,1.2637640449438203,564.0,712.7629213483146,314.85742647971216,-5084120.973291069,18715.267322746135
4443,10,769000,4,3.0,2184.207862,9,40.6426509,-73.8958975,1.3333333333333333,546.0519655,728.0692873333334,312.0296945714286,-6559886.437611203,16202.232982740916
4444,11,925000,3,2.0,2184.207862,14,40.7223571,-73.8834031,1.5,728.0692873333334,1092.103931,436.8415724,-6571640.009080446,9556.707580310833
4448,0,270000,2,1.0,700.0,13,40.7769221,-73.9073482,2.0,350.0,700.0,233.33333333333334,-2109599.9261182826,5386.798192789996
4449,10,1273000,3,3.0,2184.207862,14,40.7503477,-73.9019836,1.0,728.0692873333334,728.0692873333334,364.0346436666667,-6577810.838850972,6532.363658879744
4454,7,499000,3,2.0,1024.0,16,40.5757598,-74.0943577,1.5,341.3333333333333,512.0,204.8,-3078589.297224172,24632.713643524374
4457,12,1495000,6,2.0,2184.207862,14,40.7658641,-73.9158892,3.0,364.0346436666667,1092.103931,273.02598275,-6581553.624355682,4820.267311979065
4459,0,469900,3,2.0,1200.0,20,40.8819273,-73.9172822,1.5,400.0,600.0,240.0,-3626257.148536781,12555.551032690091
4460,0,1995000,2,2.0,2184.207862,11,40.7793278,-73.9615999,1.0,1092.103931,1092.103931,546.0519655,-6587798.783502656,870.0264693081324
4461,0,159999,1,1.0,650.0,20,40.8412247,-73.9216103,1.0,650.0,650.0,325.0,-1962381.9126912872,8307.850576183399
4462,7,758000,4,2.0,1216.0,9,40.6318515,-73.9382094,2.0,304.0,608.0,202.66666666666666,-3653163.5549323126,16343.845006225536
4467,7,620000,3,2.0,1280.0,14,40.6837376,-73.7967497,1.5,426.6666666666667,640.0,256.0,-3842979.328675429,17977.08199908814
4474,0,1575000,2,2.0,1157.0,11,40.777244,-73.9868738,1.0,578.5,578.5,289.25,-3490646.792240957,1311.1179519319633
4478,10,879000,4,3.0,2184.207862,14,40.6894907,-73.8640398,1.3333333333333333,546.0519655,728.0692873333334,312.0296945714286,-6564615.237742005,13254.99884626413
4479,0,950000,2,1.0,775.0,12,40.7497074,-73.9859244,2.0,387.5,775.0,258.3333333333333,-2336551.1975393533,3241.1887308648725
4481,0,639000,3,1.0,1050.0,13,40.749516,-73.8822296,3.0,350.0,1050.0,262.5,-3161198.3520609173,8088.3219658210755
4482,2,2300000,3,3.0,1700.0,11,40.7462651,-73.972462,1.0,566.6666666666666,566.6666666666666,283.3333333333333,-5123972.629477849,3382.9030039460754
4485,10,1180000,4,3.0,1528.0,9,40.6204591,-73.9928625,1.3333333333333333,382.0,509.3333333333333,218.28571428571428,-4592593.54056621,17465.195596732352
4487,12,499000,3,2.0,1890.0,16,40.630181,-74.1228208,1.5,630.0,945.0,378.0,-5691968.651882327,20698.86229577783
4489,0,600000,1,1.0,750.0,11,40.7986646,-73.9678976,1.0,750.0,750.0,375.0,-2263343.5840121587,2461.9492923338003
4490,10,699000,4,2.0,2184.207862,14,40.6762104,-73.8013544,2.0,546.0519655,1092.103931,364.0346436666667,-6556903.365213366,18164.089811554753
4491,7,1578000,5,3.0,2184.207862,14,40.7262631,-73.7937601,1.6666666666666667,436.8415724,728.0692873333334,273.02598275,-6564296.187145429,15972.889217774728
4492,7,849000,4,3.0,2184.207862,14,40.7314866,-73.7083076,1.3333333333333333,546.0519655,728.0692873333334,312.0296945714286,-6557535.745676538,22716.88997357167
4502,0,520000,1,1.0,730.0,11,40.7685551,-73.9522955,1.0,730.0,730.0,365.0,-2200897.6107201595,1839.070591573086
4504,0,689000,1,1.0,1000.0,11,40.7548672,-73.964448,1.0,1000.0,1000.0,500.0,-3014411.255761306,2493.150644966044
4507,7,899000,4,2.0,1400.0,13,40.7421716,-73.8582741,2.0,350.0,700.0,233.33333333333334,-4212805.06844685,10265.373548650976
4508,0,1250000,2,3.0,2184.207862,11,40.7374872,-73.9833473,0.6666666666666666,1092.103931,728.0692873333334,436.8415724,-6582974.603785277,4473.781471642994
4510,0,1825000,3,2.0,1500.0,11,40.781741,-73.9834162,1.5,500.0,750.0,300.0,-4525758.776645405,1163.77694075944
4511,11,249000,1,1.0,700.0,13,40.7576008,-73.7355418,1.0,700.0,700.0,350.0,-2103698.6442192793,19969.262123648197
4512,7,1175000,7,2.3738608579684373,2184.207862,9,40.6260389,-73.9106991,2.9487827715355808,312.0296945714286,920.107787559738,233.01048469727078,-6558518.624896338,17512.309769765885
4513,0,232000,1,1.0,750.0,13,40.7583699,-73.87924,1.0,750.0,750.0,375.0,-2258398.043888157,8017.327417569893
4514,2,1100000,2,1.0,988.0,11,40.7981209,-73.9726033,2.0,494.0,988.0,329.3333333333333,-2981727.8941684854,2387.006606168435
4519,10,849999,4,2.0,2217.0,9,40.6405612,-73.9333874,2.0,554.25,1108.5,369.5,-6661407.385817621,15469.324551563386
4527,2,2800000,3,2.0,1687.0,11,40.8115505,-73.959759,1.5,562.3333333333334,843.5,337.4,-5092061.785261609,3998.147193711153
4529,8,675000,3,2.3738608579684373,2184.207862,9,40.580329,-73.963661,1.2637640449438203,728.0692873333334,920.107787559738,406.45039380973657,-6555833.710669287,21842.34380377273
4536,2,2250000,3,1.0,1710.0,11,40.7228727,-74.0083077,3.0,570.0,1710.0,427.5,-5153650.827388297,6745.336687006128
4538,0,309999,1,1.0,650.0,13,40.7589055,-73.9064463,1.0,650.0,650.0,325.0,-1958024.809378641,5809.768399272775
4540,2,600000,1,1.0,830.0,14,40.7553537,-73.8319271,1.0,830.0,830.0,415.0,-2497508.431749886,11976.376487950885
4543,0,240000,1,1.0,750.0,13,40.7314663,-73.8527035,1.0,750.0,750.0,375.0,-2256096.6778306067,11184.810587443548
4546,10,1299000,6,2.3738608579684373,3733.0,16,40.6298438,-74.1233871,2.5275280898876407,622.1666666666666,1572.5437265917603,445.7919785528481,-11242383.581373157,20757.84786263046
4547,2,1625000,1,2.0,995.0,11,40.7842031,-73.9816026,0.5,995.0,497.5,331.6666666666667,-3002194.3025713786,1204.1434964730795
4549,2,385000,2,1.0,910.0,19,40.5795495,-74.1077209,2.0,455.0,910.0,303.3333333333333,-2736604.7150202985,24754.138953534202
4552,10,1195000,3,3.0,2400.0,9,40.6332797,-73.9249485,1.0,800.0,800.0,400.0,-7209151.462100629,16417.093058325692
4556,0,599000,1,2.0,1025.0,12,40.7754939,-73.9466592,0.5,1025.0,512.5,341.6666666666667,-3090591.8399133533,2080.7861194916572
4560,11,700000,1,1.0,500.0,12,40.7304336,-73.9946441,1.0,500.0,500.0,250.0,-1506916.9691353408,5504.442392780471
4561,4,469000,3,2.0,1352.0,16,40.6241938,-74.1500827,1.5,450.6666666666667,676.0,270.4,-4072612.4700123984,22684.220064174715
4562,0,1950000,2,2.0,2184.207862,11,40.7319226,-73.9968197,1.0,1092.103931,1092.103931,546.0519655,-6583273.9910156345,5420.067762442208
4563,0,729888,2,2.0,1600.0,13,40.7944231,-73.796598,1.0,800.0,800.0,400.0,-4816783.427444182,14842.10864061422
4566,7,949000,4,2.0,2172.0,9,40.6142439,-73.9015473,2.0,543.0,1086.0,362.0,-6519161.273519462,18995.382026443156
4567,7,650000,3,2.0,1500.0,16,40.5659163,-74.1274652,1.5,500.0,750.0,300.0,-4510572.8232515445,26881.839730229844
4569,7,579999,3,2.0,1152.0,16,40.6219834,-74.073006,1.5,384.0,576.0,230.4,-3466359.2679783558,19218.689072961268
4571,0,535000,3,2.0,1350.0,13,40.7607942,-73.8258766,1.5,450.0,675.0,270.0,-4062421.8396817143,12375.055863804151
4572,0,1250000,2,2.0,1500.0,11,40.7651694,-73.9667031,1.0,750.0,750.0,375.0,-4522897.772746508,1337.267095286487
4573,10,1388000,4,2.0,2520.0,9,40.620978,-73.957202,2.0,630.0,1260.0,420.0,-7570618.96596656,17353.69483472078
4575,2,550000,1,1.0,712.0,13,40.7472923,-73.902194,1.0,712.0,712.0,356.0,-2144055.7819768656,6676.179655818642
4577,0,498000,2,2.0,2184.207862,13,40.7843012,-73.7761962,1.0,1092.103931,1092.103931,546.0519655,-6572086.20432567,16451.124599171362
4583,0,2800000,2,2.0,2184.207862,11,40.7734427,-73.9647171,1.0,1092.103931,1092.103931,546.0519655,-6587125.670845122,662.1861425825991
4589,2,725000,2,2.0,800.0,13,40.7427705,-73.8727516,1.0,400.0,400.0,200.0,-2407824.451713846,9117.961659936554
4591,0,280000,2,1.0,1050.0,20,40.8724137,-73.8852231,2.0,525.0,1050.0,350.0,-3170860.7751029967,12876.752662541985
4592,10,689000,4,2.0,2184.207862,11,40.8871714,-73.8506752,2.0,546.0519655,1092.103931,364.0346436666667,-6595314.398066816,15937.012166992745
4593,2,595000,2,2.0,739.0,13,40.72843,-73.81141,1.0,369.5,369.5,184.75,-2221598.6827404755,14498.966943580968
4596,2,2350000,2,2.0,1428.0,11,40.7417244,-73.9835246,1.0,714.0,714.0,357.0,-4304300.975494375,4020.0635057468917
4598,2,705000,1,1.0,631.0,13,40.771526,-73.933747,1.0,631.0,631.0,315.5,-1902081.1551834787,3215.39297864328
4599,12,599999,3,2.0,1800.0,16,40.5916853,-74.0778219,1.5,600.0,900.0,360.0,-5412498.541693647,22444.828890151217
4600,0,488888,2,2.0,2184.207862,13,40.7560103,-73.8249483,1.0,1092.103931,1092.103931,546.0519655,-6571867.22897056,12539.373045861697
4601,0,600000,2,2.0,2184.207862,11,40.8014385,-73.9434676,1.0,1092.103931,1092.103931,546.0519655,-6589754.782757725,3616.6573003883573
4602,2,1300000,2,2.0,1125.0,9,40.6936119,-73.9599302,1.0,562.5,562.5,281.25,-3385908.7826736257,9286.036227893293
4604,2,1675000,2,2.0,1294.0,11,40.7631464,-73.9610896,1.0,647.0,647.0,323.5,-3901263.419909202,1733.6830539759314
4606,2,1395000,2,2.0,1065.0,13,40.7417206,-73.9554071,1.0,532.5,532.5,266.25,-3208920.1175677413,4111.480190014579
4607,0,1450000,1,2.0,1100.0,11,40.7388141,-73.9855043,0.5,1100.0,550.0,366.6666666666667,-3315489.876349696,4376.260907566281
4608,10,1488000,5,3.0,1920.0,14,40.737193,-73.900139,1.6666666666666667,384.0,640.0,240.0,-5780129.712326067,7431.1203127598055
4610,7,674999,3,2.0,1310.0,16,40.6213314,-74.1248873,1.5,436.6666666666667,655.0,262.0,-3944477.611721246,21586.381114050877
4613,0,329000,1,1.0,681.0,13,40.7564761,-73.7212008,1.0,681.0,681.0,340.5,-2046143.740117049,21183.626813253522
4618,10,1325000,4,2.0,2184.207862,14,40.7194145,-73.8918553,2.0,546.0519655,1092.103931,364.0346436666667,-6571916.877812767,9238.674642279499
4619,2,2495000,1,2.0,1218.0,11,40.7298815,-74.0073131,0.5,1218.0,609.0,406.0,-3671428.4749042126,6022.112188729292
4620,7,1299999,6,2.3738608579684373,2068.0,9,40.6575904,-73.9264561,2.5275280898876407,344.6666666666667,871.1546816479402,246.9589637415724,-6215728.810559704,13770.992253115413
4624,11,399000,1,2.0,1341.0,13,40.7577991,-73.7159564,0.5,1341.0,670.5,447.0,-4029034.6896382645,21607.852560990126
4625,2,399000,1,1.0,771.0,14,40.7335145,-73.8153016,1.0,771.0,771.0,385.5,-2318209.3833530596,13990.596384952236
4626,2,1095000,2,2.0,1200.0,11,40.7069308,-74.0085978,1.0,600.0,600.0,300.0,-3615195.443099559,8367.049993884926
4628,2,1195000,1,1.0,600.0,11,40.7389431,-74.0012691,1.0,600.0,600.0,300.0,-1808840.094715613,4895.582422572583
4631,2,649000,3,2.3738608579684373,2184.207862,12,40.761661,-73.9653315,1.2637640449438203,728.0692873333334,920.107787559738,406.45039380973657,-6585276.987577428,1744.118830700423
4635,2,795000,2,1.0,759.0,11,40.7747919,-73.9558198,2.0,379.5,759.0,253.0,-2288789.670063425,1321.9811544825532
4636,7,970000,4,2.0,2185.0,14,40.6776259,-73.808058,2.0,546.25,1092.5,364.1666666666667,-6560105.409228963,17623.163631132647
4639,7,2499000,2,2.0,1471.0,11,40.76749,-73.9599095,1.0,735.5,735.5,367.75,-4435300.17015591,1402.4151832695843
4640,2,460000,3,1.0,426.0,11,40.7530103,-73.9712947,3.0,142.0,426.0,106.5,-1284199.5502305236,2631.506707656992
4641,4,669000,3,2.0,2115.0,16,40.551553,-74.1646289,1.5,705.0,1057.5,423.0,-6360843.210277187,29874.2699318412
4644,11,1250000,2,2.0,2184.207862,11,40.7360052,-73.9950777,1.0,1092.103931,1092.103931,546.0519655,-6583778.842912682,4945.303510443225
